"feature"	"metadata"	"effect_size"	"pval"	"qval"	"error"	"associations"
"Intestinibacter"	"genderM"	-0.373146300313191	0.0915459178564267	1	NA	"abundance"
"Intestinibacter"	"read_count"	-0.038807765572816	0.861782347295956	1	"sensitivity failed"	"abundance"
"Intestinimonas"	"age"	0.0814845854595253	0.289037446429449	1	NA	"abundance"
"Intestinimonas"	"bmi"	-0.0268230403895197	1	1	NA	"abundance"
"Intestinimonas"	"diagnosisCD"	0.365409527800108	0.563709127051739	1	NA	"abundance"
"Intestinimonas"	"diagnosisPSC-CD"	-0.134313114500576	0.835684188452992	1	NA	"abundance"
"Intestinimonas"	"diagnosisPSC-UC"	0.200474379037612	0.75341650646994	1	NA	"abundance"
"Intestinimonas"	"genderM"	-0.0234478225225987	0.920198445002208	1	NA	"abundance"
"Intestinimonas"	"read_count"	0.196426078098266	0.378089462259325	1	"sensitivity failed"	"abundance"
"Kingella"	"age"	NA	1	1	"sensitivity failed"	"abundance"
"Kingella"	"bmi"	NA	1	1	NA	"abundance"
"Kingella"	"diagnosisCD"	NA	1	1	NA	"abundance"
"Kingella"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"Kingella"	"diagnosisPSC-UC"	NA	1	1	NA	"abundance"
"Kingella"	"genderM"	NA	1	1	NA	"abundance"
"Kingella"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"Lachnoanaerobaculum"	"age"	-0.0753515110741091	1	1	"sensitivity failed"	"abundance"
"Lachnoanaerobaculum"	"bmi"	0.0953239939778162	1	1	NA	"abundance"
"Lachnoanaerobaculum"	"diagnosisCD"	0.667008647638345	1	1	NA	"abundance"
"Lachnoanaerobaculum"	"diagnosisPSC-CD"	0.321053262821909	1	1	NA	"abundance"
"Lachnoanaerobaculum"	"diagnosisPSC-UC"	0	1	1	"sensitivity failed"	"abundance"
"Lachnoanaerobaculum"	"genderM"	NA	1	1	NA	"abundance"
"Lachnoanaerobaculum"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"Lactobacillus"	"age"	0.173119125893427	0.058196672982899	1	NA	"abundance"
"Lactobacillus"	"bmi"	0.121546962729462	1	1	"sensitivity failed"	"abundance"
"Lactobacillus"	"diagnosisCD"	0.964628219489322	0.206129182492255	1	NA	"abundance"
"Lactobacillus"	"diagnosisPSC-CD"	1.49090258313789	0.0462666975523314	0.934587290557095	NA	"abundance"
"Lactobacillus"	"diagnosisPSC-UC"	0.643086835889958	0.356376814935143	1	"sensitivity failed"	"abundance"
"Lactobacillus"	"genderM"	0.0793159952092077	0.848862885610408	1	NA	"abundance"
"Lactobacillus"	"read_count"	-0.156569076540413	0.525201881479871	1	"sensitivity failed"	"abundance"
"Lactococcus"	"age"	-0.544142416290661	0.0000112602398844854	0.00465813409972311	"sensitivity failed"	"abundance"
"Lactococcus"	"bmi"	-0.0838229425730439	1	1	NA	"abundance"
"Lactococcus"	"diagnosisCD"	0.49021346965901	0.48607156800458	1	NA	"abundance"
"Lactococcus"	"diagnosisPSC-CD"	0.695367245636588	0.344920441547206	1	NA	"abundance"
"Lactococcus"	"diagnosisPSC-UC"	0.127868023454848	0.852949759615297	1	"sensitivity failed"	"abundance"
"Lactococcus"	"genderM"	0.0592465559704614	0.796030339632363	1	NA	"abundance"
"Lactococcus"	"read_count"	-0.0591674128864013	0.798657183228061	1	"sensitivity failed"	"abundance"
"Lactonifactor"	"age"	-0.0926870690395198	1	1	NA	"abundance"
"Lactonifactor"	"bmi"	NA	1	1	NA	"abundance"
"Lactonifactor"	"diagnosisCD"	0	1	1	NA	"abundance"
"Lactonifactor"	"diagnosisPSC-CD"	0.110606732279021	1	1	NA	"abundance"
"Lactonifactor"	"diagnosisPSC-UC"	0	1	1	"sensitivity failed"	"abundance"
"Lactonifactor"	"genderM"	NA	1	1	NA	"abundance"
"Lactonifactor"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"Leptotrichia"	"age"	NA	1	1	"sensitivity failed"	"abundance"
"Leptotrichia"	"bmi"	NA	1	1	NA	"abundance"
"Leptotrichia"	"diagnosisCD"	NA	1	1	NA	"abundance"
"Leptotrichia"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"Leptotrichia"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"Leptotrichia"	"genderM"	NA	1	1	NA	"abundance"
"Leptotrichia"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"Leuconostoc"	"age"	-0.53683603133733	0.0143862990703253	0.538717435641509	NA	"abundance"
"Leuconostoc"	"bmi"	-0.0845875741328525	1	1	NA	"abundance"
"Leuconostoc"	"diagnosisCD"	-0.478120822145691	0.559451302681357	1	NA	"abundance"
"Leuconostoc"	"diagnosisPSC-CD"	0	1	1	NA	"abundance"
"Leuconostoc"	"diagnosisPSC-UC"	-1.0847897157709	0.254760957427636	1	NA	"abundance"
"Leuconostoc"	"genderM"	NA	1	1	NA	"abundance"
"Leuconostoc"	"read_count"	0.064526805447783	0.805214801038111	1	"sensitivity failed"	"abundance"
"Mannheimia"	"age"	NA	1	1	"sensitivity failed"	"abundance"
"Mannheimia"	"bmi"	NA	1	1	NA	"abundance"
"Mannheimia"	"diagnosisCD"	NA	1	1	NA	"abundance"
"Mannheimia"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"Mannheimia"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"Mannheimia"	"genderM"	NA	1	1	NA	"abundance"
"Mannheimia"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"Massilia"	"age"	NA	1	1	"sensitivity failed"	"abundance"
"Massilia"	"bmi"	NA	1	1	NA	"abundance"
"Massilia"	"diagnosisCD"	NA	1	1	NA	"abundance"
"Massilia"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"Massilia"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"Massilia"	"genderM"	NA	1	1	NA	"abundance"
"Massilia"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"Megamonas"	"age"	-0.0154546168106389	0.89623267329515	1	NA	"abundance"
"Megamonas"	"bmi"	0.380641154799547	1	1	NA	"abundance"
"Megamonas"	"diagnosisCD"	-0.610985114185399	0.436215913755049	1	NA	"abundance"
"Megamonas"	"diagnosisPSC-CD"	0.123079885816683	0.868396822681872	1	NA	"abundance"
"Megamonas"	"diagnosisPSC-UC"	-0.0446709087671727	0.952890459011271	1	NA	"abundance"
"Megamonas"	"genderM"	-0.336674535716271	0.420322789128084	1	NA	"abundance"
"Megamonas"	"read_count"	-0.510504066741328	0.0606787882239092	1	NA	"abundance"
"Megasphaera"	"age"	0.39094880827064	0.00010948517129594	0.0250464695325032	"sensitivity failed"	"abundance"
"Megasphaera"	"bmi"	0.211018312310762	1	1	NA	"abundance"
"Megasphaera"	"diagnosisCD"	0.520521463768061	0.489109116255184	1	NA	"abundance"
"Megasphaera"	"diagnosisPSC-CD"	0.346478595269823	0.626185504736817	1	NA	"abundance"
"Megasphaera"	"diagnosisPSC-UC"	-1.14253708122765	0.102436129615366	1	NA	"abundance"
"Megasphaera"	"genderM"	-0.046219821595463	0.880936987587986	1	"sensitivity failed"	"abundance"
"Megasphaera"	"read_count"	-0.555777935416431	0.0313928773823049	0.832303661598359	NA	"abundance"
"Methanobrevibacter"	"age"	0.24672594100326	0.015699934965377	0.564399356975671	NA	"abundance"
"Methanobrevibacter"	"bmi"	-0.195254788198956	1	1	NA	"abundance"
"Methanobrevibacter"	"diagnosisCD"	-0.745482640726635	0.270533027858709	1	NA	"abundance"
"Methanobrevibacter"	"diagnosisPSC-CD"	-0.804957861929682	0.233386145406057	1	NA	"abundance"
"Methanobrevibacter"	"diagnosisPSC-UC"	-0.350554241784488	0.592269958364648	1	NA	"abundance"
"Methanobrevibacter"	"genderM"	0.324292669443093	0.339859773564677	1	NA	"abundance"
"Methanobrevibacter"	"read_count"	0.135188173712458	0.572674418474504	1	"sensitivity failed"	"abundance"
"Methanomassiliicoccus"	"age"	0.080544773909005	0.281124063936935	1	NA	"abundance"
"Methanomassiliicoccus"	"bmi"	-1.01239380642902	1	1	NA	"abundance"
"Methanomassiliicoccus"	"diagnosisCD"	-0.104012322830973	0.884052838558907	1	NA	"abundance"
"Methanomassiliicoccus"	"diagnosisPSC-CD"	0	1	1	NA	"abundance"
"Methanomassiliicoccus"	"diagnosisPSC-UC"	-1.39051219847868	0.0880913865530768	1	NA	"abundance"
"Methanomassiliicoccus"	"genderM"	-0.0784281426284413	0.7145744255998	1	NA	"abundance"
"Methanomassiliicoccus"	"read_count"	0.211777659991327	0.391906626345444	1	"sensitivity failed"	"abundance"
"Methanosphaera"	"age"	-0.154354488561581	0.0306763184130298	0.823600903215647	"sensitivity failed"	"abundance"
"Methanosphaera"	"bmi"	-0.214601175370609	1	1	NA	"abundance"
"Methanosphaera"	"diagnosisCD"	-1.00361360718281	0.158091822139102	1	NA	"abundance"
"Methanosphaera"	"diagnosisPSC-CD"	-0.813851865873353	0.261046898859418	1	NA	"abundance"
"Methanosphaera"	"diagnosisPSC-UC"	-1.01145481489945	0.150993802875054	1	NA	"abundance"
"Methanosphaera"	"genderM"	0.294380933940881	0.203028693010142	1	NA	"abundance"
"Methanosphaera"	"read_count"	-0.388767346691819	0.106507299068064	1	NA	"abundance"
"Mitsuokella"	"age"	0.0548977144847624	0.451446611721453	1	"sensitivity failed"	"abundance"
"Mitsuokella"	"bmi"	0.125349991011021	1	1	NA	"abundance"
"Mitsuokella"	"diagnosisCD"	0.708462655650505	0.339405744637551	1	NA	"abundance"
"Mitsuokella"	"diagnosisPSC-CD"	-1.67180278504526	0.0563916405905082	1	NA	"abundance"
"Mitsuokella"	"diagnosisPSC-UC"	0.26993713196549	0.704971037066243	1	NA	"abundance"
"Mitsuokella"	"genderM"	-1.01352662331208	0.00284181620989776	0.231826622353583	NA	"abundance"
"Mitsuokella"	"read_count"	-0.169001133255414	0.492082442673677	1	"sensitivity failed"	"abundance"
"Mogibacterium"	"age"	0.193509603156764	0.0119254144811417	0.505876082290033	NA	"abundance"
"Mogibacterium"	"bmi"	0.150701805447648	1	1	NA	"abundance"
"Mogibacterium"	"diagnosisCD"	-0.0133873363729392	0.984529526394652	1	NA	"abundance"
"Mogibacterium"	"diagnosisPSC-CD"	0.107663266319807	0.880219148876036	1	NA	"abundance"
"Mogibacterium"	"diagnosisPSC-UC"	-0.0888969223570456	0.896925693100005	1	NA	"abundance"
"Mogibacterium"	"genderM"	0.184589384606296	0.389966025873508	1	"sensitivity failed"	"abundance"
"Mogibacterium"	"read_count"	-0.0878935570904701	0.703566757923978	1	"sensitivity failed"	"abundance"
"Morganella"	"age"	-2.44859581617077	1	1	NA	"abundance"
"Morganella"	"bmi"	-0.164346592449987	1	1	NA	"abundance"
"Morganella"	"diagnosisCD"	0	1	1	NA	"abundance"
"Morganella"	"diagnosisPSC-CD"	-4.71006727461239	1	1	"sensitivity failed"	"abundance"
"Morganella"	"diagnosisPSC-UC"	0	1	1	"sensitivity failed"	"abundance"
"Morganella"	"genderM"	NA	1	1	NA	"abundance"
"Morganella"	"read_count"	-1.97398780116272	1	1	"sensitivity failed"	"abundance"
"Moryella"	"age"	NA	1	1	"sensitivity failed"	"abundance"
"Moryella"	"bmi"	NA	1	1	NA	"abundance"
"Moryella"	"diagnosisCD"	NA	1	1	NA	"abundance"
"Moryella"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"Moryella"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"Moryella"	"genderM"	NA	1	1	NA	"abundance"
"Moryella"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"Neisseria"	"age"	NA	1	1	"sensitivity failed"	"abundance"
"Neisseria"	"bmi"	NA	1	1	NA	"abundance"
"Neisseria"	"diagnosisCD"	NA	1	1	NA	"abundance"
"Neisseria"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"Neisseria"	"diagnosisPSC-UC"	NA	1	1	NA	"abundance"
"Neisseria"	"genderM"	NA	1	1	NA	"abundance"
"Neisseria"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"Odoribacter"	"age"	0.0164714992911132	0.838046386653752	1	NA	"abundance"
"Odoribacter"	"bmi"	-0.0618438648202725	1	1	NA	"abundance"
"Odoribacter"	"diagnosisCD"	0.28825394474847	0.653094166089652	1	"sensitivity failed"	"abundance"
"Odoribacter"	"diagnosisPSC-CD"	0.901545563865896	0.172533405464715	1	NA	"abundance"
"Odoribacter"	"diagnosisPSC-UC"	-0.0244962647170545	0.968181245544676	1	NA	"abundance"
"Odoribacter"	"genderM"	-0.453970119072108	0.0748490691376596	1	"sensitivity failed"	"abundance"
"Odoribacter"	"read_count"	0.254264671081442	0.267016919207253	1	"sensitivity failed"	"abundance"
"Olsenella"	"age"	0.185530426416322	0.0235080435816015	0.722272781456835	"sensitivity failed"	"abundance"
"Olsenella"	"bmi"	-0.0210147439575058	1	1	"sensitivity failed"	"abundance"
"Olsenella"	"diagnosisCD"	1.45576658993112	0.0369390346950473	0.856754592357474	"sensitivity failed"	"abundance"
"Olsenella"	"diagnosisPSC-CD"	-0.34779866118454	0.610883554221866	1	NA	"abundance"
"Olsenella"	"diagnosisPSC-UC"	0.755295125705943	0.26219123052108	1	"sensitivity failed"	"abundance"
"Olsenella"	"genderM"	0.465152469111721	0.0894025830624554	1	NA	"abundance"
"Olsenella"	"read_count"	0.358772889936373	0.117992125038348	1	"sensitivity failed"	"abundance"
"Oribacterium"	"age"	-0.383643996224734	1	1	NA	"abundance"
"Oribacterium"	"bmi"	NA	1	1	NA	"abundance"
"Oribacterium"	"diagnosisCD"	0.660700699396075	1	1	NA	"abundance"
"Oribacterium"	"diagnosisPSC-CD"	0.195711097779433	1	1	NA	"abundance"
"Oribacterium"	"diagnosisPSC-UC"	0.485999261051317	1	1	NA	"abundance"
"Oribacterium"	"genderM"	NA	1	1	NA	"abundance"
"Oribacterium"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"Oscillibacter"	"age"	-0.0766686274762703	0.394404827752807	1	NA	"abundance"
"Oscillibacter"	"bmi"	0.118722945817538	1	1	NA	"abundance"
"Oscillibacter"	"diagnosisCD"	-0.328937933847858	0.613982936421142	1	"sensitivity failed"	"abundance"
"Oscillibacter"	"diagnosisPSC-CD"	-0.333988082054013	0.609933820491984	1	"sensitivity failed"	"abundance"
"Oscillibacter"	"diagnosisPSC-UC"	-0.0521024516294119	0.933236517912152	1	NA	"abundance"
"Oscillibacter"	"genderM"	-0.308889861563672	0.291834863708057	1	"sensitivity failed"	"abundance"
"Oscillibacter"	"read_count"	0.500329115865652	0.02589467542997	0.752629631758864	"sensitivity failed"	"abundance"
"Oxalobacter"	"age"	NA	1	1	"sensitivity failed"	"abundance"
"Oxalobacter"	"bmi"	NA	1	1	NA	"abundance"
"Oxalobacter"	"diagnosisCD"	NA	1	1	NA	"abundance"
"Oxalobacter"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"Oxalobacter"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"Oxalobacter"	"genderM"	NA	1	1	NA	"abundance"
"Oxalobacter"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"Parabacteroides"	"age"	-0.0966808554996855	0.336098431703821	1	NA	"abundance"
"Parabacteroides"	"bmi"	-0.0647239964439733	1	1	NA	"abundance"
"Parabacteroides"	"diagnosisCD"	0.653753268574067	0.300727254791305	1	"sensitivity failed"	"abundance"
"Parabacteroides"	"diagnosisPSC-CD"	0.604654661278015	0.337174446882458	1	"sensitivity failed"	"abundance"
"Parabacteroides"	"diagnosisPSC-UC"	0.503828407623865	0.40456538628418	1	"sensitivity failed"	"abundance"
"Parabacteroides"	"genderM"	-0.108299521202438	0.703691074579722	1	"sensitivity failed"	"abundance"
"Parabacteroides"	"read_count"	0.626739885997319	0.00444688029490404	0.298757191202901	"sensitivity failed"	"abundance"
"Paraeggerthella"	"age"	NA	1	1	"sensitivity failed"	"abundance"
"Paraeggerthella"	"bmi"	NA	1	1	NA	"abundance"
"Paraeggerthella"	"diagnosisCD"	NA	1	1	NA	"abundance"
"Paraeggerthella"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"Paraeggerthella"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"Paraeggerthella"	"genderM"	NA	1	1	NA	"abundance"
"Paraeggerthella"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"Paraprevotella"	"age"	0.0240529804250948	0.821140589607054	1	NA	"abundance"
"Paraprevotella"	"bmi"	0.0695517810932341	1	1	NA	"abundance"
"Paraprevotella"	"diagnosisCD"	0.871593802334371	0.201642118425036	1	NA	"abundance"
"Paraprevotella"	"diagnosisPSC-CD"	-0.213329395909452	0.753870645350175	1	NA	"abundance"
"Paraprevotella"	"diagnosisPSC-UC"	0.192767449698232	0.783835564705172	1	NA	"abundance"
"Paraprevotella"	"genderM"	-0.236811671582662	0.463179335077121	1	NA	"abundance"
"Paraprevotella"	"read_count"	-0.05354515757915	0.832156623188279	1	"sensitivity failed"	"abundance"
"Parasutterella"	"age"	0.105771750400523	0.497521657853665	1	NA	"abundance"
"Parasutterella"	"bmi"	0.0664031963415678	1	1	NA	"abundance"
"Parasutterella"	"diagnosisCD"	0.96175122469154	0.19282754278258	1	"sensitivity failed"	"abundance"
"Parasutterella"	"diagnosisPSC-CD"	0.893016483035626	0.239100627746072	1	"sensitivity failed"	"abundance"
"Parasutterella"	"diagnosisPSC-UC"	1.15161381873301	0.114836500772086	1	"sensitivity failed"	"abundance"
"Parasutterella"	"genderM"	0.0358990336482218	0.932993776254481	1	NA	"abundance"
"Parasutterella"	"read_count"	0.33055764104712	0.204437178658631	1	"sensitivity failed"	"abundance"
"Parvimonas"	"age"	0.165175585342392	1	1	NA	"abundance"
"Parvimonas"	"bmi"	0.328523092796673	1	1	NA	"abundance"
"Parvimonas"	"diagnosisCD"	0	1	1	NA	"abundance"
"Parvimonas"	"diagnosisPSC-CD"	0.837262885148345	1	1	NA	"abundance"
"Parvimonas"	"diagnosisPSC-UC"	1.07674697051771	1	1	NA	"abundance"
"Parvimonas"	"genderM"	0.637592030910672	1	1	NA	"abundance"
"Parvimonas"	"read_count"	0.0122830040817629	1	1	"sensitivity failed"	"abundance"
"Pediococcus"	"age"	0.560401080838456	1	1	NA	"abundance"
"Pediococcus"	"bmi"	NA	1	1	"sensitivity failed"	"abundance"
"Pediococcus"	"diagnosisCD"	-1.30289072914055	1	1	NA	"abundance"
"Pediococcus"	"diagnosisPSC-CD"	-1.84698772139406	1	1	NA	"abundance"
"Pediococcus"	"diagnosisPSC-UC"	-1.79805700480725	1	1	NA	"abundance"
"Pediococcus"	"genderM"	-0.140857309923083	1	1	NA	"abundance"
"Pediococcus"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"Peptococcus"	"age"	0.170797072213209	0.0414634684553933	0.897387924427441	NA	"abundance"
"Peptococcus"	"bmi"	0.639664220267776	1	1	"sensitivity failed"	"abundance"
"Peptococcus"	"diagnosisCD"	0	1	1	NA	"abundance"
"Peptococcus"	"diagnosisPSC-CD"	-0.778152825757851	0.297516866255173	1	NA	"abundance"
"Peptococcus"	"diagnosisPSC-UC"	0.150145681725143	0.82881891111994	1	"sensitivity failed"	"abundance"
"Peptococcus"	"genderM"	-0.929150402043642	0.00151819514679258	0.153587318335739	"sensitivity failed"	"abundance"
"Peptococcus"	"read_count"	0.316913557394448	0.193740023880586	1	"sensitivity failed"	"abundance"
"Peptoniphilus"	"age"	-1.73945413710915	1	1	NA	"abundance"
"Peptoniphilus"	"bmi"	-0.249129958576007	1	1	NA	"abundance"
"Peptoniphilus"	"diagnosisCD"	0	1	1	NA	"abundance"
"Peptoniphilus"	"diagnosisPSC-CD"	0	1	1	NA	"abundance"
"Peptoniphilus"	"diagnosisPSC-UC"	-7.01323336552819	1	1	NA	"abundance"
"Peptoniphilus"	"genderM"	1.74093516479671	1	1	NA	"abundance"
"Peptoniphilus"	"read_count"	-1.05587619838235	1	1	"sensitivity failed"	"abundance"
"Peptostreptococcus"	"age"	-0.208259324077959	0.0850641578221203	1	NA	"abundance"
"Peptostreptococcus"	"bmi"	0.36792797753282	1	1	NA	"abundance"
"Peptostreptococcus"	"diagnosisCD"	0	1	1	NA	"abundance"
"Peptostreptococcus"	"diagnosisPSC-CD"	0.503643561186503	0.556111436353849	1	NA	"abundance"
"Peptostreptococcus"	"diagnosisPSC-UC"	1.0624119838467	0.262776823753623	1	NA	"abundance"
"Peptostreptococcus"	"genderM"	-0.314536321559509	0.287992752989688	1	"sensitivity failed"	"abundance"
"Peptostreptococcus"	"read_count"	0.154913190188792	0.576927818557728	1	"sensitivity failed"	"abundance"
"Phascolarctobacterium"	"age"	-0.0608067786498612	0.5775993506822	1	NA	"abundance"
"Phascolarctobacterium"	"bmi"	0.0855803870016053	1	1	NA	"abundance"
"Phascolarctobacterium"	"diagnosisCD"	0.444231868767078	0.512099628013694	1	NA	"abundance"
"Phascolarctobacterium"	"diagnosisPSC-CD"	-0.311412166623533	0.639913925631065	1	NA	"abundance"
"Phascolarctobacterium"	"diagnosisPSC-UC"	-0.397613010273124	0.536514947256482	1	NA	"abundance"
"Phascolarctobacterium"	"genderM"	0.521246753525464	0.0946046323442934	1	NA	"abundance"
"Phascolarctobacterium"	"read_count"	-0.0244014342153209	0.917487149239042	1	NA	"abundance"
"Porphyromonas"	"age"	NA	1	1	"sensitivity failed"	"abundance"
"Porphyromonas"	"bmi"	NA	1	1	NA	"abundance"
"Porphyromonas"	"diagnosisCD"	NA	1	1	NA	"abundance"
"Porphyromonas"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"Porphyromonas"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"Porphyromonas"	"genderM"	NA	1	1	NA	"abundance"
"Porphyromonas"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"Prevotella"	"age"	0.39954677384238	0.0391791611940394	0.879529371718608	"sensitivity failed"	"abundance"
"Prevotella"	"bmi"	-0.116188659465431	1	1	NA	"abundance"
"Prevotella"	"diagnosisCD"	-0.375556534251246	0.660143287876245	1	NA	"abundance"
"Prevotella"	"diagnosisPSC-CD"	-0.619030237657421	0.474376188421618	1	NA	"abundance"
"Prevotella"	"diagnosisPSC-UC"	0.0992735887513148	0.907311554532424	1	NA	"abundance"
"Prevotella"	"genderM"	0.502732320991196	0.341847577525192	1	NA	"abundance"
"Prevotella"	"read_count"	0.0489340437875624	0.879583519737505	1	NA	"abundance"
"Propionispira"	"age"	NA	1	1	"sensitivity failed"	"abundance"
"Propionispira"	"bmi"	NA	1	1	NA	"abundance"
"Propionispira"	"diagnosisCD"	NA	1	1	NA	"abundance"
"Propionispira"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"Propionispira"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"Propionispira"	"genderM"	NA	1	1	NA	"abundance"
"Propionispira"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"Proteus"	"age"	NA	1	1	NA	"abundance"
"Proteus"	"bmi"	NA	1	1	NA	"abundance"
"Proteus"	"diagnosisCD"	NA	1	1	NA	"abundance"
"Proteus"	"diagnosisPSC-CD"	NA	1	1	"sensitivity failed"	"abundance"
"Proteus"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"Proteus"	"genderM"	NA	1	1	NA	"abundance"
"Proteus"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"Providencia"	"age"	NA	1	1	"sensitivity failed"	"abundance"
"Providencia"	"bmi"	NA	1	1	NA	"abundance"
"Providencia"	"diagnosisCD"	NA	1	1	NA	"abundance"
"Providencia"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"Providencia"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"Providencia"	"genderM"	NA	1	1	NA	"abundance"
"Providencia"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"Pseudobutyrivibrio"	"age"	-0.0817025620097401	1	1	NA	"abundance"
"Pseudobutyrivibrio"	"bmi"	NA	1	1	NA	"abundance"
"Pseudobutyrivibrio"	"diagnosisCD"	0.0261238017961199	1	1	NA	"abundance"
"Pseudobutyrivibrio"	"diagnosisPSC-CD"	1.18299214516068	1	1	NA	"abundance"
"Pseudobutyrivibrio"	"diagnosisPSC-UC"	0	1	1	"sensitivity failed"	"abundance"
"Pseudobutyrivibrio"	"genderM"	0.184860347822416	1	1	NA	"abundance"
"Pseudobutyrivibrio"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"Pseudoflavonifractor"	"age"	-0.133253752341965	0.0528504862695388	1	NA	"abundance"
"Pseudoflavonifractor"	"bmi"	-0.117586027152004	1	1	NA	"abundance"
"Pseudoflavonifractor"	"diagnosisCD"	0.659319655025508	0.33830832179583	1	NA	"abundance"
"Pseudoflavonifractor"	"diagnosisPSC-CD"	0.182237256764784	0.795785277481051	1	NA	"abundance"
"Pseudoflavonifractor"	"diagnosisPSC-UC"	0.985992209708496	0.157533560944424	1	NA	"abundance"
"Pseudoflavonifractor"	"genderM"	0.244195011600465	0.236950930017698	1	NA	"abundance"
"Pseudoflavonifractor"	"read_count"	0.195526267921715	0.394715794220611	1	NA	"abundance"
"Pseudomonas"	"age"	NA	1	1	"sensitivity failed"	"abundance"
"Pseudomonas"	"bmi"	NA	1	1	"sensitivity failed"	"abundance"
"Pseudomonas"	"diagnosisCD"	0.501559292710228	1	1	NA	"abundance"
"Pseudomonas"	"diagnosisPSC-CD"	0.853879096100998	1	1	NA	"abundance"
"Pseudomonas"	"diagnosisPSC-UC"	0	1	1	"sensitivity failed"	"abundance"
"Pseudomonas"	"genderM"	NA	1	1	NA	"abundance"
"Pseudomonas"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"Pseudoramibacter"	"age"	NA	1	1	NA	"abundance"
"Pseudoramibacter"	"bmi"	NA	1	1	NA	"abundance"
"Pseudoramibacter"	"diagnosisCD"	NA	1	1	NA	"abundance"
"Pseudoramibacter"	"diagnosisPSC-CD"	NA	1	1	NA	"abundance"
"Pseudoramibacter"	"diagnosisPSC-UC"	NA	1	1	"sensitivity failed"	"abundance"
"Pseudoramibacter"	"genderM"	NA	1	1	NA	"abundance"
"Pseudoramibacter"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"Pyramidobacter"	"age"	0.146724223294259	1	1	"sensitivity failed"	"abundance"
"Pyramidobacter"	"bmi"	-0.527429954427126	1	1	NA	"abundance"
"Pyramidobacter"	"diagnosisCD"	3.17355041829028	1	1	NA	"abundance"
"Pyramidobacter"	"diagnosisPSC-CD"	1.2305030334065	1	1	NA	"abundance"
"Pyramidobacter"	"diagnosisPSC-UC"	0	1	1	NA	"abundance"
"Pyramidobacter"	"genderM"	NA	1	1	NA	"abundance"
"Pyramidobacter"	"read_count"	NA	1	1	"sensitivity failed"	"abundance"
"Romboutsia"	"age"	0.0728635261146944	0.327649709582525	1	NA	"abundance"
"Romboutsia"	"bmi"	-0.0397084383281567	1	1	NA	"abundance"
"Romboutsia"	"diagnosisCD"	0.483862086411078	0.449187312711397	1	"sensitivity failed"	"abundance"
"Romboutsia"	"diagnosisPSC-CD"	0.512489882436264	0.434882556766074	1	"sensitivity failed"	"abundance"
"Romboutsia"	"diagnosisPSC-UC"	0.545298672059256	0.391677069150333	1	NA	"abundance"
"Romboutsia"	"genderM"	0.0797619104172297	0.722433894998272	1	"sensitivity failed"	"abundance"
"Romboutsia"	"read_count"	0.0522642380264202	0.812435172218307	1	NA	"abundance"
