"feature"	"metadata"	"value"	"coef"	"pval_individual"	"error"	"qval_individual"	"pval_joint"	"qval_joint"	"association"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__DTU014.D_4__uncultured.bacterium.D_5__uncultured.bacterium"	"Day"	"Day"	NA	NA	"not a positive definite matrix (and positive semidefiniteness is not checked)"	NA	0.8217556421191	0.898795233567766	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Butyrivibrio"	"Day"	"Day"	NA	NA	"No data points have the baseline factor level"	NA	0.830737346313324	0.902474439381556	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Clostridiales.vadinBB60.group.D_5__uncultured.Clostridiales.bacterium"	"Day"	"Day"	NA	NA	"number of levels of each grouping factor must be < number of observations (problems: mouse)"	NA	0.876262677879817	0.93408711855209	"abundance"
"D_0__Bacteria.D_1__Actinobacteria.D_2__Coriobacteriia.D_3__Coriobacteriales.D_4__Eggerthellaceae.D_5__Gordonibacter"	"Day"	"Day"	NA	NA	"number of levels of each grouping factor must be < number of observations (problems: mouse)"	NA	0.951595594230851	0.981224546158313	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Clostridiaceae.1.D_5__Clostridium.sensu.stricto.1"	"Day"	"Day"	NA	NA	"number of levels of each grouping factor must be < number of observations (problems: mouse)"	NA	0.948092207506357	0.981224546158313	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Erysipelotrichia.D_3__Erysipelotrichales.D_4__Erysipelotrichaceae.D_5__uncultured.bacterium"	"Day"	"Day"	NA	NA	"number of levels of each grouping factor must be < number of observations (problems: mouse)"	NA	0.939162664388584	0.981224546158313	"abundance"
"D_0__Bacteria.D_1__Tenericutes.D_2__Mollicutes.D_3__Mollicutes.RF39.D_4__gut.metagenome.D_5__gut.metagenome"	"Diet"	"Keto"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.962534554802916	0.981224546158313	"abundance"
"D_0__Bacteria.D_1__Tenericutes.D_2__Mollicutes.D_3__Mollicutes.RF39.D_4__uncultured.Firmicutes.bacterium.D_5__uncultured.Firmicutes.bacterium"	"Diet"	"Keto"	NA	NA	"number of levels of each grouping factor must be < number of observations (problems: mouse)"	NA	0.949611176358725	0.981224546158313	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Butyrivibrio"	"Diet"	"Keto"	NA	NA	"No data points have the baseline factor level"	NA	0.969658187523314	0.983711204733797	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Christensenellaceae.__"	"Diet"	"Keto"	NA	NA	"contrasts can be applied only to factors with 2 or more levels"	NA	0.977980338891717	0.987383995996445	"abundance"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Peptostreptococcaceae.D_5__Romboutsia"	"Day"	"Day"	11.4105863689565	0	NA	0	0	0	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Peptostreptococcaceae.D_5__Romboutsia"	"Diet"	"Keto"	8.18179181660301	0	NA	0	0	0	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Erysipelotrichia.D_3__Erysipelotrichales.D_4__Erysipelotrichaceae.D_5__uncultured"	"Day"	"Day"	-11.7066039579705	0	NA	0	0	0	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Erysipelotrichia.D_3__Erysipelotrichales.D_4__Erysipelotrichaceae.D_5__uncultured"	"Diet"	"Keto"	-17.8999797742062	1.4243270390845e-27	NA	5.91095721220069e-26	2.84865407816901e-27	1.49554339103873e-25	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Marvinbryantia"	"Diet"	"Keto"	-14.2037002201638	7.65043242570508e-16	NA	2.53994356533409e-14	1.53008648514102e-15	6.42636323759229e-14	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Christensenellaceae.D_5__uncultured"	"Diet"	"Keto"	-14.0542580140845	0.948817318903051	NA	0.99999999989367	6.46464473110197e-12	1.93939341933059e-10	"prevalence"
"D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Bacteroidales.D_4__Prevotellaceae.D_5__Prevotellaceae.UCG.001"	"Day"	"Day"	-4.5325454670236	0.167303450767873	NA	0.420793527688893	5.32455303608137e-11	1.24239570841899e-09	"prevalence"
"D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Bacteroidales.D_4__Tannerellaceae.D_5__Parabacteroides"	"Diet"	"Keto"	11.6322636428198	0.960902571479535	NA	0.99999999989367	6.01419454908906e-10	1.05248404609059e-08	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Ruminiclostridium.5"	"Diet"	"Keto"	-10.930933118596	0.967437392753057	NA	0.99999999989367	7.88876360544472e-08	9.20355753968551e-07	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Bacilli.D_3__Lactobacillales.D_4__Streptococcaceae.D_5__Lactococcus"	"Diet"	"Keto"	5.52432170957925	0.999999776018464	NA	0.99999999989367	3.07711333955251e-06	2.80953826654794e-05	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Clostridiales.vadinBB60.group.D_5__uncultured.bacterium"	"Diet"	"Keto"	-16.6384822341075	0.125557423160445	NA	0.341680856469407	1.50939206202422e-05	0.000113204404651817	"prevalence"
"D_0__Bacteria.D_1__Cyanobacteria.D_2__Melainabacteria.D_3__Gastranaerophilales.__.__"	"Day"	"Day"	-4.71800938864958	0.00152327988285518	NA	0.031608057569245	3.60177169380674e-05	0.000243990985709489	"prevalence"
"D_0__Bacteria.D_1__Tenericutes.D_2__Mollicutes.D_3__Mollicutes.RF39.__.__"	"Diet"	"Keto"	-12.3017370218849	0.956096883113809	NA	0.99999999989367	3.93896760046378e-05	0.000258494748780436	"prevalence"
"D_0__Bacteria.D_1__Tenericutes.D_2__Mollicutes.D_3__Mollicutes.RF39.D_4__uncultured.bacterium.D_5__uncultured.bacterium"	"Day"	"Day"	-2.47339184608897	0.0136080762971916	NA	0.118891613964937	6.31969631218854e-05	0.000390334183988116	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Peptococcaceae.D_5__uncultured"	"Day"	"Day"	9.22426988261345	0.951336023221573	NA	0.99999999989367	0.000140120487705512	0.000751680530674687	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Marvinbryantia"	"Day"	"Day"	-2.68256675261511	7.75410917776891e-05	NA	0.00214530353918273	0.000155076170934464	0.00079429258283506	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Ruminiclostridium.5"	"Day"	"Day"	11.0024700953288	0.973549201129334	NA	0.99999999989367	0.000358849145285167	0.00175251908162524	"prevalence"
"D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Bacteroidales.D_4__Muribaculaceae.D_5__Gram.negative.bacterium.cTPY.13"	"Day"	"Day"	-16.6922635287745	0.952076378592305	NA	0.99999999989367	0.000533729554177691	0.00249073791949589	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__.Eubacterium..coprostanoligenes.group"	"Day"	"Day"	-1.449628692599	0.0354126377617889	NA	0.174908270912074	0.000873807932689741	0.00390424820989033	"prevalence"
"D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Bacteroidales.D_4__Prevotellaceae.D_5__Prevotellaceae.UCG.001"	"Diet"	"Keto"	-9.31822304531161	0.227583160760217	NA	0.510524387651297	0.00172753344873256	0.00660618899826049	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__ASF356"	"Day"	"Day"	-3.15420070999085	0.00208369614250566	NA	0.0384326177395489	0.00182887530829524	0.00673796166214037	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Clostridiales.vadinBB60.group.D_5__uncultured.bacterium"	"Day"	"Day"	-1.08875059041145	0.0708552170994509	NA	0.260954119146689	0.00206881551041906	0.00736358063030513	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Family.XIII.D_5__.Eubacterium..nodatum.group"	"Day"	"Day"	-2.0472835182711	0.0013849609670246	NA	0.031608057569245	0.00276800381716903	0.00952919346894255	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Butyricicoccus"	"Day"	"Day"	-2.02668060974617	0.00712778875548859	NA	0.078880862227407	0.00449902288149337	0.0147624188299001	"prevalence"
"D_0__Bacteria.D_1__Tenericutes.D_2__Mollicutes.D_3__Mollicutes.RF39.D_4__unidentified.D_5__unidentified"	"Day"	"Day"	-1.59437490938893	0.00309371772193065	NA	0.042831267878604	0.00466725357018888	0.0150788192267641	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__ASF356"	"Diet"	"Keto"	-6.62763282848068	0.00258449536976129	NA	0.042831267878604	0.00516231112320627	0.0164255353920199	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Dorea"	"Diet"	"Keto"	2.00204986045414	0.00309623623218824	NA	0.042831267878604	0.00618288578557097	0.0188174784778247	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Peptococcaceae.D_5__uncultured"	"Diet"	"Keto"	-10.1981561873946	0.955706626628515	NA	0.99999999989367	0.00777422733250546	0.0220619964841371	"prevalence"
"D_0__Bacteria.D_1__Cyanobacteria.D_2__Melainabacteria.D_3__Gastranaerophilales.__.__"	"Diet"	"Keto"	-9.06952223772409	0.00472018662553314	NA	0.0559679271313215	0.00879909921706593	0.0236898825074852	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Christensenellaceae.D_5__Christensenellaceae.R.7.group"	"Day"	"Day"	-29.2625398382167	0.978411795816403	NA	0.99999999989367	0.00976528553042496	0.0256338745173655	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Family.XIII.D_5__Family.XIII.AD3011.group"	"Day"	"Day"	-2.52234241647047	0.0117652898691071	NA	0.108502117681766	0.0117652898691071	0.0301306203964938	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__GCA.900066575"	"Day"	"Day"	0.956688501819521	0.123012148540591	NA	0.341680856469407	0.0130881502246186	0.0326832966317918	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__.Eubacterium..ventriosum.group"	"Day"	"Day"	-2.21054090771045	0.0206462210754733	NA	0.134790150435729	0.0155259535270909	0.0354396765292292	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Ruminococcaceae.UCG.013"	"Day"	"Day"	-0.844085322198024	0.0301808789628233	NA	0.161613738962215	0.0191909711851733	0.0428734462647488	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Negativibacillus"	"Day"	"Day"	-1.31273779007467	0.0109678780062605	NA	0.107098102884661	0.0218154616645608	0.0472293499954409	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__.Eubacterium..xylanophilum.group"	"Diet"	"Keto"	2.27834957620054	0.0213042844824095	NA	0.134790150435729	0.0251239734015678	0.0512236350905751	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Roseburia"	"Day"	"Day"	-11.1442763541657	0.880546893060853	NA	0.99999999989367	0.0273180247408682	0.0551613961113685	"prevalence"
"D_0__Bacteria.D_1__Proteobacteria.D_2__Deltaproteobacteria.D_3__Desulfovibrionales.D_4__Desulfovibrionaceae.D_5__uncultured"	"Diet"	"Keto"	-21.4939528222054	0.98800591107607	NA	0.99999999989367	0.0289375492528147	0.0576996833364609	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Eubacteriaceae.D_5__Anaerofustis"	"Day"	"Day"	-1.10222389649023	0.0170216683421277	NA	0.128436224763327	0.033753599491106	0.0645466993749949	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Ruminiclostridium.1"	"Diet"	"Keto"	-3.03361895946045	0.0184186540466835	NA	0.132934633554325	0.0364980612764756	0.0682908736569537	"prevalence"
"D_0__Bacteria.D_1__Tenericutes.D_2__Mollicutes.D_3__Mollicutes.RF39.D_4__uncultured.bacterium.D_5__uncultured.bacterium"	"Diet"	"Keto"	-4.16870187551782	0.0199703835163176	NA	0.134790150435729	0.0395419508148464	0.0728404357115592	"prevalence"
"D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Bacteroidales.D_4__Muribaculaceae.D_5__Gram.negative.bacterium.cTPY.13"	"Diet"	"Keto"	-14.9782532345449	0.947196981581243	NA	0.99999999989367	0.0465476396214851	0.0842672786251024	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Clostridiaceae.1.D_5__Candidatus.Arthromitus"	"Diet"	"Keto"	2.36291515843097	0.0258214459439553	NA	0.147805518161951	0.0509761448172739	0.090720257725657	"prevalence"
"D_0__Bacteria.D_1__Proteobacteria.D_2__Gammaproteobacteria.D_3__Enterobacteriales.D_4__Enterobacteriaceae.D_5__Escherichia.Shigella"	"Day"	"Day"	-0.915131787600655	0.0277852553503435	NA	0.153745079605234	0.0547984902858032	0.0967032181514174	"prevalence"
"D_0__Bacteria.D_1__Cyanobacteria.D_2__Melainabacteria.D_3__Gastranaerophilales.D_4__uncultured.bacterium.D_5__uncultured.bacterium"	"Day"	"Day"	-9.00010629800954	0.0341077594545324	NA	0.174908270912074	0.0670521796540565	0.115417686289769	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Clostridiales.vadinBB60.group.__"	"Day"	"Day"	-1.29608376754742	0.0376196534553689	NA	0.178424642102607	0.0738240685846358	0.126041092705476	"prevalence"
"D_0__Bacteria.D_1__Actinobacteria.D_2__Actinobacteria.D_3__Bifidobacteriales.D_4__Bifidobacteriaceae.D_5__Bifidobacterium"	"Diet"	"Keto"	11.3999850804853	0.0764530062329616	NA	0.264399979888992	0.0797208760682023	0.132868126780337	"prevalence"
"D_0__Bacteria.D_1__Actinobacteria.D_2__Actinobacteria.D_3__Bifidobacteriales.D_4__Bifidobacteriaceae.D_5__Bifidobacterium"	"Day"	"Day"	2.68856123685459	0.0620189216094426	NA	0.254163822735048	0.0839097333508019	0.138748377981641	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Erysipelotrichia.D_3__Erysipelotrichales.D_4__Erysipelotrichaceae.D_5__uncultured.bacterium"	"Diet"	"Keto"	2.7079877432617	0.08886891400165	NA	0.273189624523591	0.08886891400165	0.143557476464204	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Ruminococcaceae.UCG.010"	"Day"	"Day"	2.160378521326	0.0491243056300333	NA	0.226517631516265	0.0958354138564337	0.153629289388176	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Harryflintia"	"Day"	"Day"	-0.71747174374525	0.053076157237772	NA	0.236992808423076	0.103335236008415	0.164396966377024	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Erysipelotrichia.D_3__Erysipelotrichales.D_4__Erysipelotrichaceae.D_5__Turicibacter"	"Diet"	"Keto"	-1.28414636227893	0.294943143536331	NA	0.585663985860708	0.124476758422977	0.196542250141543	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Ruminococcaceae.UCG.005"	"Day"	"Day"	-0.716931290924263	0.064941671846463	NA	0.254163822735048	0.125665922950712	0.19693913298246	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Bacilli.D_3__Lactobacillales.D_4__Enterococcaceae.D_5__Enterococcus"	"Day"	"Day"	0.656364244809194	0.0658376167325726	NA	0.254163822735048	0.12734064168812	0.198085442625965	"prevalence"
"D_0__Bacteria.D_1__Actinobacteria.D_2__Coriobacteriia.D_3__Coriobacteriales.D_4__Eggerthellaceae.__"	"Day"	"Day"	-1.54131013710245	0.0752415132532227	NA	0.264399979888992	0.144821741189811	0.223621806248972	"prevalence"
"D_0__Bacteria.D_1__Tenericutes.D_2__Mollicutes.D_3__Mollicutes.RF39.D_4__unidentified.D_5__unidentified"	"Diet"	"Keto"	-1.63781691328139	0.0806827950516424	NA	0.268032195449469	0.154855876685939	0.237370321927352	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Lachnospiraceae.UCG.010"	"Diet"	"Keto"	-0.604199616730901	0.478388001972116	NA	0.810330697218074	0.157486581057377	0.239653492913399	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Bacilli.D_3__Lactobacillales.D_4__Streptococcaceae.D_5__Lactococcus"	"Day"	"Day"	73.6573589419592	0.99999408074942	NA	0.99999999989367	0.160992872815373	0.241489309223059	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__GCA.900066575"	"Diet"	"Keto"	-0.962619904781857	0.434146348271782	NA	0.764086063887672	0.159984917095967	0.241489309223059	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Bacilli.D_3__Lactobacillales.D_4__Streptococcaceae.D_5__Streptococcus"	"Diet"	"Keto"	1.19130372468264	0.178932376541971	NA	0.436805507440694	0.178932376541971	0.266495028892297	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Acetitomaculum"	"Day"	"Day"	-0.463258941569759	0.29279394963846	NA	0.585663985860708	0.19028777160563	0.280370431004677	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Lachnospiraceae.UCG.001"	"Diet"	"Keto"	-1.48372986511774	0.106423203290102	NA	0.321204577202853	0.19091891254128	0.280370431004677	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Christensenellaceae.D_5__Christensenellaceae.R.7.group"	"Diet"	"Keto"	-24.5209255263102	0.977783965076916	NA	0.99999999989367	0.194557169114294	0.281772451820701	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Family.XIII.D_5__Anaerovorax"	"Diet"	"Keto"	-0.777226049054549	0.360572179570382	NA	0.665055353429816	0.194199058957676	0.281772451820701	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.__.__"	"Day"	"Day"	-0.686749120151978	0.111032602570173	NA	0.329132357618727	0.20973696630684	0.2996242375812	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Christensenellaceae.__"	"Day"	"Day"	-3.84161070205797	0.218799024705298	NA	0.502193617353813	0.218799024705298	0.310458075595355	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Negativibacillus"	"Diet"	"Keto"	0.33511085541824	0.707785664010414	NA	0.99999999989367	0.222789776437496	0.313999013770967	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Clostridiales.vadinBB60.group.D_5__uncultured.Clostridia.bacterium"	"Day"	"Day"	-0.47742333559409	0.291361715079895	NA	0.585663985860708	0.22581248180531	0.316137474527434	"prevalence"
"D_0__Bacteria.D_1__Cyanobacteria.D_2__Melainabacteria.D_3__Gastranaerophilales.D_4__uncultured.bacterium.D_5__uncultured.bacterium"	"Diet"	"Keto"	-9.33420609870647	0.121607453744569	NA	0.341680856469407	0.2284265346829	0.317679286645093	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Harryflintia"	"Diet"	"Keto"	-1.05867431523599	0.144370989114969	NA	0.386541680533626	0.267898995731903	0.367704503945749	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Family.XIII.D_5__.Eubacterium..nodatum.group"	"Diet"	"Keto"	1.46287481690724	0.149424047464109	NA	0.393129973030086	0.276520548967662	0.377073475864993	"prevalence"
"D_0__Bacteria.D_1__Actinobacteria.D_2__Coriobacteriia.D_3__Coriobacteriales.D_4__Eggerthellaceae.__"	"Diet"	"Keto"	-3.22215687908042	0.151568182373045	NA	0.393129973030086	0.280163450838222	0.379576288232429	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__.Eubacterium..ventriosum.group"	"Diet"	"Keto"	2.98786922348273	0.172807875852602	NA	0.42815085659003	0.315753189748516	0.425052370815311	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Christensenellaceae.D_5__uncultured"	"Day"	"Day"	-0.0789546662270125	0.84666174784646	NA	0.99999999989367	0.320358714590901	0.428505287032416	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__uncultured"	"Day"	"Day"	7.77695395123153	0.891932346646041	NA	0.99999999989367	0.324936509544352	0.429161427700088	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Candidatus.Soleaferrea"	"Diet"	"Keto"	0.858308061854494	0.204821943004346	NA	0.48572060769602	0.346204740250135	0.451571400326263	"prevalence"
"D_0__Bacteria.D_1__Tenericutes.D_2__Mollicutes.D_3__Mollicutes.RF39.D_4__uncultured.Firmicutes.bacterium.D_5__uncultured.Firmicutes.bacterium"	"Day"	"Day"	-0.734235035287663	0.356965974618226	NA	0.665055353429816	0.356965974618226	0.462733670801405	"prevalence"
"D_0__Bacteria.D_1__Bacteroidetes.D_2__Bacteroidia.D_3__Bacteroidales.D_4__Tannerellaceae.D_5__Parabacteroides"	"Day"	"Day"	9.51894345474857	0.932217663830414	NA	0.99999999989367	0.374015688440502	0.479460111631585	"prevalence"
"D_0__Bacteria.D_1__Proteobacteria.D_2__Gammaproteobacteria.D_3__Enterobacteriales.D_4__Enterobacteriaceae.D_5__Escherichia.Shigella"	"Diet"	"Keto"	1.18293828162233	0.209073654345982	NA	0.48882009325962	0.374435515750381	0.479460111631585	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Lachnospiraceae.UCG.006"	"Diet"	"Keto"	-0.6407519552704	0.331999267335636	NA	0.626271345201314	0.386589565378294	0.492023083208738	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Lachnospiraceae.UCG.010"	"Day"	"Day"	-0.527150159779926	0.220844181125472	NA	0.502193617353813	0.392916209913963	0.497062675192363	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Peptococcaceae.D_5__Peptococcus"	"Day"	"Day"	0.396824566007798	0.299888185531085	NA	0.585663985860708	0.422873878395033	0.531757571634473	"prevalence"
"D_0__Bacteria.D_1__Actinobacteria.D_2__Coriobacteriia.D_3__Coriobacteriales.D_4__Eggerthellaceae.D_5__Gordonibacter"	"Diet"	"Keto"	-1.0985440350254	0.437278169092342	NA	0.764086063887672	0.437278169092342	0.543363405381017	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Clostridiaceae.1.D_5__Clostridium.sensu.stricto.1"	"Diet"	"Keto"	1.09857061320372	0.437267877719316	NA	0.764086063887672	0.437267877719316	0.543363405381017	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Papillibacter"	"Day"	"Day"	-0.328713214447182	0.459397916087387	NA	0.794375563234439	0.459397916087387	0.567491543402066	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Peptococcaceae.D_5__Peptococcus"	"Diet"	"Keto"	1.00855000123364	0.273424578641528	NA	0.583149941765093	0.472088157077759	0.579757385884967	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Family.XIII.D_5__Family.XIII.AD3011.group"	"Diet"	"Keto"	-0.683454645635083	0.546857391753237	NA	0.880914011753349	0.546857391753237	0.656228870103885	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Lachnospiraceae.UCG.004"	"Diet"	"Keto"	-0.538569900850534	0.553254015457081	NA	0.880914011753349	0.553254015457081	0.660132632079472	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Ruminococcaceae.D_5__Intestinimonas"	"Diet"	"Keto"	-0.182348802959878	0.815215237015278	NA	0.99999999989367	0.561597698413364	0.666302354049754	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__Clostridiales.D_4__Lachnospiraceae.D_5__Tyzzerella"	"Diet"	"Keto"	1.7204379578301e-10	0.99999999989367	NA	0.99999999989367	0.573145699436031	0.676183128548127	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Bacilli.D_3__Lactobacillales.D_4__Streptococcaceae.D_5__Streptococcus"	"Day"	"Day"	0.217932197354479	0.596778250691573	NA	0.917270274211122	0.596778250691573	0.700130908632572	"prevalence"
"D_0__Bacteria.D_1__Firmicutes.D_2__Clostridia.D_3__DTU014.D_4__uncultured.bacterium.D_5__uncultured.bacterium"	"Diet"	"Keto"	-0.974731334326377	0.612231029394018	NA	0.932388540178046	0.612231029394018	0.714269534293021	"prevalence"
